#,nl,bash
393,which file in this folder is the biggest,du -ah ~/Downloads | sort -hr | head -5
394,top 20 biggest files anywhere in my home,find ~ -type f -printf '%s %p\n' 2>/dev/null | sort -nr | head -20
395,is docker installed,command -v docker && docker --version
396,do i have nodejs,command -v node && node --version
397,check if git is installed,command -v git && git --version
398,backup my documents to my external drive,rsync -av --progress ~/Documents/ /media/$USER/BACKUP/Documents/
399,mirror my code folder to the usb stick,rsync -av --delete ~/projects/ /media/$USER/USB/projects/
400,sync this folder with the remote server,rsync -avz ~/projects/myapp/ user@server:/var/www/myapp/
401,put my computer to sleep,systemctl suspend
402,lock the screen,loginctl lock-session
403,log me out,loginctl terminate-user $USER
404,how long until my battery dies,acpi -b 2>/dev/null || upower -i $(upower -e | grep BAT) | grep -E 'time|percentage'
405,show me battery percentage,acpi -b 2>/dev/null | awk '{print $4}'
406,list paired bluetooth devices,bluetoothctl devices
407,show my displays and resolution,xrandr | grep ' connected'
408,show me hidden files in my home folder,ls -la ~ | grep '^\.\|^d.*\.[^.]'
409,list everything including hidden stuff in this folder,ls -la
410,how big is this folder really,du -sh ~/projects/myapp
411,count how many files are in here including subfolders,find ~/projects/myapp -type f | wc -l
412,show file tree of this directory,tree ~/projects/myapp 2>/dev/null || find ~/projects/myapp -print | sed 's;[^/]*/;|-- ;g'
413,just two levels deep of the folder tree,tree -L 2 ~/projects 2>/dev/null
414,preview the first few lines of every txt file in this folder,"for f in ~/Documents/*.txt; do echo ""--- $f ---""; head -3 ""$f""; done"
415,move all my photos from downloads to pictures,mv ~/Downloads/*.jpg ~/Downloads/*.png ~/Pictures/ 2>/dev/null
416,copy this whole folder structure to my backup drive,cp -r ~/projects/myapp /media/$USER/BACKUP/
417,move everything older than 30 days from downloads to archive,find ~/Downloads -maxdepth 1 -type f -mtime +30 -exec mv {} ~/Archive/ \;
418,show me the 10 most recently changed files in my projects folder,find ~/projects -type f -printf '%T@ %p\n' 2>/dev/null | sort -nr | head -10 | cut -d' ' -f2-
419,which file did i edit most recently,find ~ -type f -printf '%T@ %p\n' 2>/dev/null | sort -nr | head -1 | cut -d' ' -f2-
420,convert this windows text file to unix line endings,dos2unix ~/Documents/notes.txt
421,convert unix file to windows line endings,unix2dos ~/Documents/notes.txt
422,check the encoding of this text file,file -i ~/Documents/notes.txt
423,convert this file from latin1 to utf8,iconv -f ISO-8859-1 -t UTF-8 ~/Documents/old.txt -o ~/Documents/new.txt
424,show me my mac address,ip link show | grep ether
425,which port is the ssh daemon listening on,ss -tlnp | grep ssh
426,show me all listening ports with the program names,ss -tlnp
427,test if port 443 is open on github.com,nc -zv github.com 443
428,scan my own machine for open ports,ss -tln
429,show me a tree of all running processes,ps -ef --forest | head -30
430,which process is the parent of this firefox instance,ps -o ppid= -p $(pgrep -n firefox 2>/dev/null) 2>/dev/null
431,kill all processes started by my user,pkill -u $USER -f myapp
432,send sigterm to the python script i started,pkill -f 'python.*myscript.py'
433,how much memory is my chrome using total,"ps -C chrome -o rss= | awk '{sum+=$1} END {print sum/1024 "" MB""}'"
434,list my running docker containers,docker ps
435,show all containers including stopped ones,docker ps -a
436,see my docker images,docker images
437,stop the postgres container,docker stop postgres
438,restart the redis container,docker restart redis
439,see logs from my web app container,docker logs -f myapp
440,remove stopped containers,docker container prune -f
441,clean up unused docker images,docker image prune -a -f
442,how much space is docker using,docker system df
443,make a new python virtual environment,python3 -m venv ~/venvs/myenv
444,activate my virtual env,source ~/venvs/myenv/bin/activate
445,install requests in my venv,~/venvs/myenv/bin/pip install requests
446,show me installed python packages,pip list
447,freeze my requirements to a file,pip freeze > ~/projects/myapp/requirements.txt
448,install everything in requirements.txt,pip install -r ~/projects/myapp/requirements.txt
449,install dependencies for this node project,cd ~/projects/myapp && npm install
450,run the start script for this node project,cd ~/projects/myapp && npm start
451,update all my npm packages,cd ~/projects/myapp && npm update
452,look up a word in the dictionary,dict 'serendipity' 2>/dev/null
453,encode this string to base64,echo -n 'hello world' | base64
454,decode this base64 string,echo 'aGVsbG8gd29ybGQ=' | base64 -d
455,url encode this string,"python3 -c 'import urllib.parse; print(urllib.parse.quote(""hello world & friends""))'"
456,generate a random password,openssl rand -base64 16
457,generate a uuid,uuidgen
458,get random bytes in hex,openssl rand -hex 32
459,ssh into my server,ssh user@myserver.example.com
460,copy this file to my server,scp ~/Documents/report.pdf user@myserver.example.com:~/
461,download a file from my server,scp user@myserver.example.com:~/data.csv ~/Downloads/
462,show me my ssh keys,ls -la ~/.ssh/*.pub
463,generate a new ssh key pair,ssh-keygen -t ed25519 -f ~/.ssh/id_ed25519 -N ''
464,copy my ssh key to a server,ssh-copy-id user@myserver.example.com
465,see what ssh agent has loaded,ssh-add -l
466,add my private key to ssh agent,ssh-add ~/.ssh/id_ed25519
467,see who wrote each line of this file,git -C ~/projects/myapp blame src/main.py
468,stash my work to come back to later,git -C ~/projects/myapp stash
469,bring back my stashed work,git -C ~/projects/myapp stash pop
470,see what i stashed away,git -C ~/projects/myapp stash list
471,discard all my uncommitted changes,git -C ~/projects/myapp checkout -- .
472,see commits from last week,git -C ~/projects/myapp log --since='1 week ago' --oneline
473,show me changes between this commit and the last,git -C ~/projects/myapp diff HEAD~1 HEAD
474,am i on wayland or x11,echo $XDG_SESSION_TYPE
475,set my screen brightness to half,brightnessctl set 50%
476,set screen brightness to maximum,brightnessctl set 100%
477,show me only unique lines that appear at least twice,sort ~/Documents/list.txt | uniq -d
478,count how many times each line appears,sort ~/Documents/list.txt | uniq -c | sort -nr
479,get only the second column of this csv,"cut -d',' -f2 ~/Documents/data.csv"
480,extract the username field from /etc/passwd,cut -d':' -f1 /etc/passwd
481,join these two sorted files,join ~/Documents/a.txt ~/Documents/b.txt
482,paste these files side by side,paste ~/Documents/a.txt ~/Documents/b.txt
483,schedule a script to run every day at 9am,(crontab -l 2>/dev/null; echo '0 9 * * * /home/$USER/scripts/morning.sh') | crontab -
484,run a backup every sunday at midnight,(crontab -l 2>/dev/null; echo '0 0 * * 0 /home/$USER/scripts/backup.sh') | crontab -
485,schedule cleanup every hour,(crontab -l 2>/dev/null; echo '0 * * * * /home/$USER/scripts/cleanup.sh') | crontab -
486,I need to find that pdf I downloaded yesterday somewhere,find ~/Downloads -name '*.pdf' -mtime -2
487,where did I put that word document about taxes,find ~ -iname '*tax*.docx' 2>/dev/null
488,show me all the pictures in my downloads folder,"ls ~/Downloads/*.{jpg,jpeg,png,gif,heic} 2>/dev/null"
489,I lost a file called budget somewhere on my computer,find ~ -iname 'budget*' 2>/dev/null
490,search for any file with the word invoice in the name,find ~ -iname '*invoice*' 2>/dev/null
491,look for all the screenshots I took today,find ~/Pictures -name 'Screenshot*' -mtime -1
492,find every text file in my documents,find ~/Documents -type f -name '*.txt'
493,where are all my python files,find ~ -name '*.py' -type f 2>/dev/null
494,I need to see all the videos on my computer,find ~ -type f \( -iname '*.mp4' -o -iname '*.mov' -o -iname '*.mkv' \) 2>/dev/null
495,show me files that were changed in the last hour,find ~ -type f -mmin -60 2>/dev/null
496,I want to find files bigger than 100 megabytes,find ~ -type f -size +100M 2>/dev/null
497,rename this file to something else,mv ~/Documents/old_name.txt ~/Documents/new_name.txt
498,I want to rename my resume from draft to final,mv ~/Documents/resume_draft.pdf ~/Documents/resume_final.pdf
499,change the name of this folder from temp to archive,mv ~/Desktop/temp ~/Desktop/archive
500,move this picture to my pictures folder,mv ~/Downloads/photo.jpg ~/Pictures/
501,move all my downloaded pdfs into the documents folder,mv ~/Downloads/*.pdf ~/Documents/
502,move the project folder from desktop to my projects directory,mv ~/Desktop/myproject ~/projects/
503,I want to move all jpg files into a photos subfolder,mkdir -p ~/photos && mv ~/*.jpg ~/photos/
504,copy this folder and everything in it to the backup drive,cp -r ~/Documents/important /media/backup/
505,copy my entire downloads folder to the external drive,cp -r ~/Downloads /media/usb/
506,duplicate this project folder so I can experiment,cp -r ~/projects/myapp ~/projects/myapp_experimental
507,make an exact mirror of my pictures folder on the backup disk,rsync -av ~/Pictures/ /media/backup/Pictures/
508,sync my documents to the external drive but only the new stuff,rsync -avu ~/Documents/ /media/backup/Documents/
509,back up only the files that changed since last time,rsync -av --update ~/projects/ /media/backup/projects/
510,I deleted a file by mistake can I get it back,ls -la ~/.local/share/Trash/files/
511,restore that file I just threw in the trash,mv ~/.local/share/Trash/files/document.pdf ~/Documents/
512,empty the trash for good,rm -rf ~/.local/share/Trash/files/* ~/.local/share/Trash/info/*
513,delete this old document I don't need anymore,rm ~/Documents/old_notes.txt
514,remove all the files ending in .tmp from my downloads,rm ~/Downloads/*.tmp
515,I want to delete every log file in this folder,rm ~/projects/myapp/logs/*.log
516,delete this entire folder of old work,rm -rf ~/Desktop/old_project
517,wipe out all the cached files in this folder,rm -rf ~/.cache/myapp/*
518,unzip this archive I just downloaded,unzip ~/Downloads/archive.zip -d ~/Downloads/
519,extract this rar file someone sent me,unrar x ~/Downloads/files.rar ~/Downloads/
520,open this tar gz file I got from the internet,tar -xzf ~/Downloads/source.tar.gz -C ~/Downloads/
521,I have a 7z file how do I open it,7z x ~/Downloads/files.7z -o/home/$USER/Downloads/
522,unpack this tarball into my projects folder,tar -xzf ~/Downloads/project.tar.gz -C ~/projects/
523,make a zip of my project folder so I can email it,zip -r ~/Desktop/project.zip ~/projects/myapp
524,compress all my pictures into a single archive,tar -czf ~/Desktop/pictures.tar.gz ~/Pictures/
525,zip up these three files together,zip ~/Desktop/bundle.zip ~/Documents/a.txt ~/Documents/b.txt ~/Documents/c.txt
526,make a smaller version of this big folder,tar -cJf ~/Desktop/folder.tar.xz ~/projects/bigproject
527,see what's inside this zip file without extracting,unzip -l ~/Downloads/archive.zip
528,peek into this tarball to see what files are inside,tar -tzf ~/Downloads/archive.tar.gz
529,show me the contents of my pictures folder,ls ~/Pictures/
530,list everything in this folder with details,ls -lh ~/Documents/
531,I want to see my files sorted by date newest first,ls -lt ~/Documents/
532,show files in this folder sorted by size,ls -lhS ~/Downloads/
533,give me a tree view of my projects folder,tree ~/projects/ -L 2
534,count how many files are in my downloads folder,ls ~/Downloads | wc -l
535,how many photos do I have,find ~/Pictures -type f \( -iname '*.jpg' -o -iname '*.png' \) | wc -l
536,show me my hard drive space,df -h
537,how much disk do I have left,df -h /
538,what's eating up all my disk space,du -h --max-depth=1 ~ | sort -hr | head -20
539,find the biggest folders on my computer,du -h --max-depth=2 / 2>/dev/null | sort -hr | head -20
540,which folder in my home is the biggest,du -sh ~/* | sort -hr | head -10
541,show me the size of my downloads folder,du -sh ~/Downloads
542,how big is my pictures folder,du -sh ~/Pictures
543,find the largest 10 files anywhere in my home,find ~ -type f -exec du -h {} + 2>/dev/null | sort -hr | head -10
544,find files over 1 gigabyte hogging space,find ~ -type f -size +1G 2>/dev/null
545,I'm running out of space please help,df -h && echo '---' && du -sh ~/* 2>/dev/null | sort -hr | head -10
546,show all my mounted drives,"df -h --output=source,size,used,target | grep -v tmpfs"
547,how do I see all my partitions,lsblk
548,list all attached storage,"lsblk -o NAME,SIZE,TYPE,MOUNTPOINT"
549,show me the usb drives connected,"lsblk -o NAME,SIZE,VENDOR,MODEL,TRAN | grep usb"
550,did the system see my usb stick,lsusb
551,eject my external hard drive safely,udisksctl unmount -b /dev/sdb1
552,unmount the usb drive before I pull it out,sudo umount /media/usb
553,mount the usb drive at slash media slash mydrive,sudo mount /dev/sdb1 /media/mydrive
554,where is my external drive mounted,mount | grep /dev/sd
555,see all mounted filesystems,mount | column -t
556,how do I install chrome,sudo apt update && sudo apt install -y google-chrome-stable
557,install firefox,sudo apt install -y firefox
558,I want to install vim,sudo apt install -y vim
559,add the latest nodejs to my system,curl -fsSL https://deb.nodesource.com/setup_lts.x | sudo -E bash - && sudo apt install -y nodejs
560,install vlc media player,sudo apt install -y vlc
561,I need the gimp image editor,sudo apt install -y gimp
562,I want to get discord,sudo snap install discord
563,add slack to my computer,sudo snap install slack
564,install zoom for video calls,sudo snap install zoom-client
565,I need to install git,sudo apt install -y git
566,install the latest python,sudo apt install -y python3 python3-pip
567,get me visual studio code,sudo snap install code --classic
568,install obs studio for recording,sudo apt install -y obs-studio
569,I want libreoffice,sudo apt install -y libreoffice
570,uninstall this program I don't use anymore,sudo apt remove -y libreoffice
571,remove chrome from my computer,sudo apt remove -y google-chrome-stable
572,get rid of an app I installed as a snap,sudo snap remove discord
573,completely uninstall this and its config files too,sudo apt purge -y nginx
574,clean up packages I don't need anymore,sudo apt autoremove -y
575,free up space from old downloaded installers,sudo apt clean
576,update all my software,sudo apt update && sudo apt upgrade -y
577,check if there are any updates available,sudo apt update && apt list --upgradable
578,upgrade just one specific package,sudo apt install --only-upgrade -y firefox
579,what version of firefox do I have,firefox --version
580,what version of python is installed,python3 --version
581,show me the version of git,git --version
582,is docker installed and what version,docker --version
583,list every program I installed,apt list --installed 2>/dev/null
584,search for an app related to photos,apt search photo 2>/dev/null | head -20
585,find a package that has the word audio,apt-cache search audio | head -20
586,my computer is running really slow today,top -bn1 | head -20
587,what's hogging my cpu right now,ps aux --sort=-%cpu | head -10
588,show me what's using all my ram,ps aux --sort=-%mem | head -10
589,is something stuck eating 100 percent cpu,top -bn1 -o %CPU | head -15
590,open the task manager equivalent,htop
591,show me all the programs that are running,ps -ef
592,list every running process,ps aux
593,is firefox still running in the background,pgrep -fl firefox
594,is my python script still going,pgrep -fla python3
595,find the process id of chrome,pgrep -f chrome
596,this app is frozen close it,pkill -9 -f firefox
597,force quit slack,pkill -9 slack
598,stop a stuck process by name,pkill -f myapp
599,kill the process that's using port 8080,fuser -k 8080/tcp
600,stop whatever is listening on port 3000,fuser -k 3000/tcp
601,I want to kill process number 4523,kill 4523
602,force kill that hung process,kill -9 4523
603,show me how much memory I have free,free -h
604,check my available memory,free -m
605,is my computer using a lot of swap,free -h | grep -i swap
606,is my cpu running hot,sensors | grep -E 'Core|Package'
607,see system load average,uptime
608,how long has my computer been running,uptime -p
609,show me cpu info,lscpu
610,what cpu am I using,grep 'model name' /proc/cpuinfo | head -1
611,see all my hardware specs,sudo lshw -short
612,what graphics card do I have,lspci | grep -i vga
613,is my gpu being used,nvidia-smi 2>/dev/null || intel_gpu_top 2>/dev/null
614,how much total memory does my computer have,free -h | awk '/^Mem:/ {print $2}'
615,kill any zombie processes,"ps -A -ostat,ppid | awk '/[zZ]/ {print $2}' | xargs -r kill -9"
616,show processes using more than 5 percent cpu,ps aux | awk '$3 > 5 {print}'
617,find the parent process of this one,ps -o ppid= -p 4523
618,stop a background job I started earlier,jobs && kill %1
619,show me all my background jobs,jobs -l
620,bring a background job back to the foreground,fg %1
621,send the current process to the background,bg
622,I can't open this file it says permission denied,chmod u+r ~/Documents/locked.txt
623,let everyone read this file,chmod 644 ~/Documents/public.txt
624,make this file only readable by me,chmod 600 ~/Documents/private.txt
625,I downloaded this program but it won't run,chmod +x ~/Downloads/program.AppImage
626,this folder won't let me see inside,chmod +rx ~/projects/restricted
627,give myself ownership of this file,sudo chown $USER:$USER ~/Documents/file.txt
628,take ownership of this whole folder,sudo chown -R $USER:$USER ~/projects/myapp
629,fix permissions so I can edit my own files,sudo chown -R $USER:$USER ~
630,make all the scripts in this folder executable,chmod +x ~/scripts/*.sh
631,set this whole project folder so only I can access it,chmod -R 700 ~/projects/private
632,what permissions does this file have,ls -l ~/Documents/report.pdf
633,who owns this file,stat -c '%U:%G' ~/Documents/notes.txt
634,see who owns everything in this folder,ls -la ~/projects/myapp/
635,check if I'm connected to the internet,ping -c 3 8.8.8.8
636,is my wifi working,ping -c 3 google.com
637,what's my computer's ip address,ip addr show | grep -oP 'inet \K[\d.]+' | grep -v 127
638,show me my public ip address,curl -s ifconfig.me
639,what's my external ip,curl -s https://api.ipify.org
640,is example.com online or down,curl -I https://example.com
641,test if a website is reachable,curl -Is https://github.com | head -1
642,show all my network connections,ss -tunap 2>/dev/null
643,see what ports are open on my machine,ss -tlnp
644,what services are listening for connections,ss -tlnp | grep LISTEN
645,is anything listening on port 80,ss -tlnp 'sport = :80'
646,what's using port 5432,ss -tlnp 'sport = :5432'
647,see my wifi network name,iwgetid -r
648,show available wifi networks,nmcli device wifi list
649,connect to a wifi network,nmcli device wifi connect 'HomeWiFi' password 'mypassword123'
650,show my current network connection,nmcli connection show --active
651,turn off wifi,nmcli radio wifi off
652,turn wifi back on,nmcli radio wifi on
653,see my router ip address,ip route | awk '/default/ {print $3}'
654,find the mac address of my wifi adapter,ip link show wlan0 | awk '/ether/ {print $2}'
655,trace the route to google,traceroute google.com
656,look up the ip of a domain,dig +short github.com
657,what server hosts this website,dig github.com NS +short
658,see the mail server for a domain,dig example.com MX +short
659,reverse lookup an ip address,dig -x 8.8.8.8 +short
660,show me what's using my internet bandwidth,sudo nethogs
661,monitor my network traffic in real time,sudo iftop
662,download a file from a url,wget https://example.com/file.zip -P ~/Downloads/
663,fetch this image and save it,curl -o ~/Downloads/image.png https://example.com/image.png
664,I need to check if my vpn is connected,ip route | grep -E 'tun|wg|ppp'
665,see if openvpn is running,systemctl status openvpn
666,restart my network connection,sudo systemctl restart NetworkManager
667,nginx stopped working how do I turn it back on,sudo systemctl restart nginx
668,is apache running,systemctl status apache2
669,start the postgres database service,sudo systemctl start postgresql
670,stop the redis server,sudo systemctl stop redis
671,restart my mysql database,sudo systemctl restart mysql
672,enable docker to start when my computer boots,sudo systemctl enable docker
673,stop a service from starting at boot,sudo systemctl disable bluetooth
674,make nginx start at boot and start it now,sudo systemctl enable --now nginx
675,check if ssh is running,systemctl is-active sshd
676,show all running services,systemctl list-units --type=service --state=running
677,show me services that failed,systemctl --failed
678,see all services that start at boot,systemctl list-unit-files --state=enabled
679,reload nginx after I changed the config,sudo systemctl reload nginx
680,"the database service stopped, restart it",sudo systemctl restart postgresql
681,is cron running,systemctl status cron
682,show me what happened with nginx today,sudo journalctl -u nginx --since today
683,see recent system errors,sudo journalctl -p err -n 50
684,what crashed in the last hour,sudo journalctl --since '1 hour ago' -p err
685,look at the most recent system messages,sudo journalctl -n 100
686,follow the system log live,sudo journalctl -f
687,show docker's logs,sudo journalctl -u docker -n 100
688,why did my computer restart,last reboot | head -5
689,when did the system last boot,who -b
690,show me kernel messages,sudo dmesg | tail -50
691,did the kernel see any errors,sudo dmesg --level=err
692,check the auth log for failed logins,sudo grep 'Failed password' /var/log/auth.log | tail -20
693,show me who tried to log in recently,sudo journalctl -u sshd --since '24 hours ago'
694,what does the syslog say,sudo tail -100 /var/log/syslog
695,see only errors in the system log,sudo journalctl -p 3 -xb
696,logs from yesterday only,sudo journalctl --since yesterday --until today
697,what happened between 9am and 10am today,sudo journalctl --since '09:00' --until '10:00'
698,see the boot log,sudo journalctl -b
699,show logs from the previous boot,sudo journalctl -b -1
700,tail the apache error log live,sudo tail -f /var/log/apache2/error.log
701,search system logs for the word crash,sudo journalctl | grep -i crash | tail -20
702,add a new user account named alice,sudo adduser alice
703,create a user called bob with home directory,sudo useradd -m -s /bin/bash bob
704,delete an old user account,sudo deluser charlie
705,remove a user and their home folder,sudo deluser --remove-home dave
706,reset the password for another user,sudo passwd alice
707,lock the bob account so they can't log in,sudo passwd -l bob
708,unlock the alice account,sudo passwd -u alice
709,see who else is logged in right now,who
710,list all users on this computer,cut -d: -f1 /etc/passwd
711,switch to a different user,su - alice
712,add alice to the sudo group,sudo usermod -aG sudo alice
713,show what groups I'm in,groups
714,what's my username,whoami
715,see my user id number,id
716,schedule the cleanup script to run nightly,(crontab -l 2>/dev/null; echo '0 2 * * * /home/$USER/scripts/cleanup.sh') | crontab -
717,list my scheduled tasks,crontab -l
718,remove all my scheduled tasks,crontab -r
719,see system wide cron jobs,ls /etc/cron.d/ /etc/cron.daily/ /etc/cron.hourly/
720,run a command every 5 minutes,(crontab -l 2>/dev/null; echo '*/5 * * * * /home/$USER/scripts/check.sh') | crontab -
721,schedule a reboot for 3am tomorrow,sudo shutdown -r 03:00
722,set up a one time job to run in 2 hours,echo '/home/$USER/scripts/task.sh' | at now + 2 hours
723,see what at jobs are queued,atq
724,cancel a scheduled at job,atrm 3
725,show me the date and time,date
726,what time zone am I in,timedatectl
727,set my time zone to new york,sudo timedatectl set-timezone America/New_York
728,sync my clock with the internet,sudo systemctl restart systemd-timesyncd
729,show the calendar for this month,cal
730,show me a calendar for the whole year,cal -y
731,where am I right now in the filesystem,pwd
732,go to my home folder,cd ~
733,go back to the previous folder I was in,cd -
734,navigate up one folder,cd ..
735,show me the first 20 lines of this file,head -20 ~/Documents/log.txt
736,show the last 50 lines of the log,tail -50 /var/log/syslog
737,follow this log file as it grows,tail -f ~/projects/myapp/app.log
738,show me the whole file,cat ~/Documents/notes.txt
739,let me page through this big file,less /var/log/syslog
740,open this file in a basic editor,nano ~/Documents/todo.txt
741,view this file but I want syntax colors,bat ~/projects/myapp/main.py
742,show line numbers when viewing this file,cat -n ~/Documents/code.py
743,count the lines in my file,wc -l ~/Documents/list.txt
744,count words in this document,wc -w ~/Documents/essay.txt
745,see how big this file is in characters,wc -c ~/Documents/file.txt
746,find the word error in my log file,grep -i error ~/projects/myapp/app.log
747,search all files in this folder for a phrase,grep -r 'database connection' ~/projects/myapp/
748,look for failed in the auth log,sudo grep -i failed /var/log/auth.log | tail -20
749,search files for the word todo and show me where,grep -rn 'TODO' ~/projects/myapp/ --include='*.py'
750,count how many times the word warning appears,grep -c warning ~/projects/myapp/app.log
751,find lines that don't have the word ok,grep -v 'OK' ~/projects/myapp/status.log
752,show lines around a match for context,grep -C 2 'error' ~/projects/myapp/app.log
753,case insensitive search,grep -i 'password' ~/Documents/notes.txt
754,sort lines in this file alphabetically,sort ~/Documents/names.txt
755,sort by number not alphabetically,sort -n ~/Documents/scores.txt
756,sort in reverse order,sort -r ~/Documents/list.txt
757,remove duplicate lines from this file,sort -u ~/Documents/emails.txt -o ~/Documents/emails.txt
758,show me only the unique lines,sort ~/Documents/data.txt | uniq
759,replace every instance of cat with dog in this file,sed -i 's/cat/dog/g' ~/Documents/story.txt
760,remove blank lines from this file,sed -i '/^$/d' ~/Documents/data.txt
761,show only lines 10 through 20,"sed -n '10,20p' ~/Documents/log.txt"
762,show me the second column of this csv,"awk -F',' '{print $2}' ~/Documents/data.csv"
763,add line numbers to this file,nl ~/Documents/code.py
764,compare two files side by side,diff -y ~/Documents/v1.txt ~/Documents/v2.txt
765,show me what changed between two files,diff ~/Documents/old.txt ~/Documents/new.txt
766,are these two files identical,cmp -s ~/Documents/a.txt ~/Documents/b.txt && echo same || echo different
767,get the checksum of this file,sha256sum ~/Downloads/installer.iso
768,calculate md5 of this file,md5sum ~/Downloads/file.zip
769,verify the integrity of my download,sha256sum -c ~/Downloads/SHA256SUMS
770,show the file type,file ~/Downloads/mystery.bin
771,show this image's dimensions,identify ~/Pictures/photo.jpg
772,get the metadata from this photo,exiftool ~/Pictures/photo.jpg
773,convert a png to jpg,convert ~/Pictures/image.png ~/Pictures/image.jpg
774,resize this image to 800 pixels wide,convert ~/Pictures/photo.jpg -resize 800x ~/Pictures/photo_small.jpg
775,make a thumbnail of this photo,convert ~/Pictures/photo.jpg -resize 200x200 ~/Pictures/photo_thumb.jpg
776,get the audio out of this video,ffmpeg -i ~/Videos/clip.mp4 -vn -acodec copy ~/Videos/clip.aac
777,trim a video to the first 30 seconds,ffmpeg -i ~/Videos/clip.mp4 -t 30 -c copy ~/Videos/clip_short.mp4
778,merge two pdf files together,pdfunite ~/Documents/a.pdf ~/Documents/b.pdf ~/Documents/merged.pdf
779,extract the first 5 pages of this pdf,pdftk ~/Documents/big.pdf cat 1-5 output ~/Documents/first5.pdf
780,split a pdf into individual pages,pdftk ~/Documents/report.pdf burst output ~/Documents/page_%02d.pdf
781,make a screen recording,ffmpeg -f x11grab -i :0.0 -r 30 ~/Videos/recording.mp4
782,screenshot just a selection I draw,scrot -s ~/Pictures/selection.png
783,screenshot with a 5 second delay,sleep 5 && scrot ~/Pictures/delayed.png
784,show me what's in my clipboard,xclip -selection clipboard -o
785,copy this text to my clipboard,echo 'hello world' | xclip -selection clipboard
786,paste from clipboard into a file,xclip -selection clipboard -o > ~/Documents/pasted.txt
787,play this song,mpv ~/Music/song.mp3
788,play this video,mpv ~/Videos/movie.mp4
789,lower the volume to 30 percent,pactl set-sink-volume @DEFAULT_SINK@ 30%
790,mute my speakers,pactl set-sink-mute @DEFAULT_SINK@ 1
791,turn the volume up,pactl set-sink-volume @DEFAULT_SINK@ +10%
792,lock my screen,loginctl lock-session
793,shut down the computer in 10 minutes,sudo shutdown -h +10
794,cancel the shutdown I just scheduled,sudo shutdown -c
795,reboot now,sudo reboot
796,restart my computer in an hour,sudo shutdown -r +60
797,hibernate my laptop,systemctl hibernate
798,log out of my session,loginctl terminate-user $USER
799,is my battery low,acpi -b
800,how much battery do I have left,upower -i $(upower -e | grep BAT) | grep percentage
801,see how my laptop battery is doing,upower -i /org/freedesktop/UPower/devices/battery_BAT0
802,show display brightness,brightnessctl
803,make my screen dimmer,brightnessctl set 30%
804,show me bluetooth devices,bluetoothctl devices
805,turn on bluetooth,bluetoothctl power on
806,scan for bluetooth devices,bluetoothctl scan on
807,connect to my bluetooth headphones,bluetoothctl connect AA:BB:CC:DD:EE:FF
808,see what audio output is being used,pactl info | grep 'Default Sink'
809,list audio devices,pactl list sinks short
810,switch to headphones output,pactl set-default-sink alsa_output.pci-0000_00_1f.3.analog-stereo
811,list my keyboard layouts,localectl list-keymaps | head -20
812,change keyboard layout to french,setxkbmap fr
813,switch keyboard back to english,setxkbmap us
814,see what my current keyboard layout is,setxkbmap -query | grep layout
815,list installed fonts,fc-list | head -30
816,search for a font,fc-list | grep -i monaco
817,see currently set environment variables,env
818,show me the value of an environment variable,echo $HOME
819,add a folder to my path permanently,"echo 'export PATH=""$HOME/bin:$PATH""' >> ~/.bashrc"
820,set an environment variable for this session,export EDITOR=nano
821,edit my shell startup file,nano ~/.bashrc
822,reload my shell config,source ~/.bashrc
823,what shell am I using,echo $SHELL
824,change my default shell to zsh,chsh -s /usr/bin/zsh
825,search through my command history,history | grep docker
826,clear my terminal history,history -c && history -w
827,run a command without saving it in history, ls -la
828,find a command I used yesterday,history | tail -200 | grep ssh
829,open a new tmux session,tmux new -s work
830,list my tmux sessions,tmux ls
831,attach to my tmux session,tmux attach -t work
832,kill a tmux session,tmux kill-session -t old
833,start a long task in the background using screen,screen -dmS backup bash -c '/home/$USER/scripts/backup.sh'
834,see active screen sessions,screen -ls
835,reattach to my screen session,screen -r backup
836,I need to check the weather,curl -s 'wttr.in/?format=3'
837,show me a 3 day weather forecast,curl -s 'wttr.in/?2'
838,convert this file from windows line endings,dos2unix ~/Documents/script.sh
839,fix line endings to be windows style,unix2dos ~/Documents/notes.txt
840,show non printable characters in this file,cat -A ~/Documents/data.txt
841,I want to see the file as hex,xxd ~/Downloads/binary.bin | less
842,look at the first few bytes of a binary file,xxd ~/Downloads/data.bin | head
843,list everyone's groups on the system,cat /etc/group | cut -d: -f1
844,add myself to the docker group,sudo usermod -aG docker $USER
845,remove a user from a group,sudo gpasswd -d alice docker
846,see who is in the sudo group,getent group sudo
847,what is the linux distribution I'm running,lsb_release -d
848,show me my os version,cat /etc/os-release
849,what kernel version do I have,uname -r
850,is this a 64 bit system,uname -m
851,show me my hostname,hostname
852,change my computer's name,sudo hostnamectl set-hostname mylaptop
853,show details about my machine,hostnamectl
854,see what shell features are enabled,shopt
855,make a directory I can write to but others can read,mkdir -p ~/shared && chmod 755 ~/shared
856,share a folder with another user on this computer,sudo chgrp -R sharedusers ~/Documents/shared && sudo chmod -R 770 ~/Documents/shared
857,set the sticky bit on a folder,chmod +t /tmp/shared
858,give read access to the team for this file,sudo chgrp team ~/Documents/report.pdf && chmod g+r ~/Documents/report.pdf
859,see how much swap I'm using,swapon --show
