#,nl,bash
399,permission denied trying to enable ntp,sudo timedatectl set-ntp true
400,won't let me change the keyboard layout settings,sudo dpkg-reconfigure keyboard-configuration
401,I get permission denied reconfiguring tzdata,sudo dpkg-reconfigure tzdata
402,trying to regenerate the locales but no access,sudo locale-gen en_US.UTF-8
403,I can't update the initramfs,sudo update-initramfs -u
404,won't let me install a kernel module,sudo modprobe wireguard
405,trying to remove a kernel module but access denied,sudo rmmod bluetooth
406,I can't load my custom kernel module,sudo insmod /lib/modules/$(uname -r)/extra/mymod.ko
407,permission denied trying to add a route,sudo ip route add 10.0.0.0/24 via 192.168.1.1
408,won't let me bring up the network interface,sudo ip link set eth0 up
409,I can't assign an IP address to the network card,sudo ip addr add 192.168.1.50/24 dev eth0
410,trying to renew my dhcp lease but no permission,sudo dhclient -r && sudo dhclient
411,won't let me restart the networking service,sudo systemctl restart systemd-networkd
412,I can't apply the netplan config,sudo netplan apply
413,permission denied trying to flush dns cache,sudo systemd-resolve --flush-caches
414,won't let me set wifi country code,sudo iw reg set US
415,I can't capture network traffic with tcpdump,sudo tcpdump -i eth0 -n
416,trying to use nmap but it says I need root for some scans,sudo nmap -sS 192.168.1.0/24
417,won't let me view arp table entries,sudo arp -a
418,permission denied trying to install a snap package,sudo snap install code --classic
419,I can't remove a snap package,sudo snap remove obs-studio
420,won't let me refresh all my snaps,sudo snap refresh
421,trying to install with flatpak but it says I need admin,sudo flatpak install -y flathub org.gimp.GIMP
422,permission denied installing with pip globally,sudo pip3 install requests
423,I can't install a global npm package,sudo npm install -g typescript
424,won't let me install a gem system-wide,sudo gem install rails
425,I can't read the messages log,sudo cat /var/log/messages
426,permission denied trying to view the kern log,sudo tail -n 200 /var/log/kern.log
427,won't let me see the unattended upgrades log,sudo tail -n 100 /var/log/unattended-upgrades/unattended-upgrades.log
428,I can't see what services failed at boot,sudo systemctl --failed
429,trying to look at logs from a specific time but no access,sudo journalctl --since '2026-05-20 09:00' --until '2026-05-20 17:00'
430,won't let me read logs in /var/log/private,sudo ls -la /var/log/private
431,I can't see who is currently logged in to the system in detail,sudo lastlog
432,permission denied looking at the wtmp file,sudo last -n 50
433,won't let me see bad login attempts,sudo lastb -n 20
434,I can't read the rsyslog config,sudo cat /etc/rsyslog.conf
435,I can't kill this process it says operation not permitted,sudo kill -9 4521
436,trying to terminate a system service process but access denied,sudo pkill -f postgres
437,won't let me change the priority of this process,sudo renice -n -5 -p 3322
438,I can't run strace on this process,sudo strace -p 8821
439,permission denied trying to see open files for a system process,sudo lsof -p 1234
440,won't let me see all running processes with full info,sudo ps auxf
441,I get permission denied trying to install vim,sudo apt install -y vim
442,trying to install rsync but no admin rights,sudo apt install -y rsync
443,won't let me install jq,sudo apt install -y jq
444,I can't install net-tools,sudo apt install -y net-tools
445,permission denied installing wireshark,sudo apt install -y wireshark
446,trying to install go but admin needed,sudo apt install -y golang-go
447,won't let me install rust,sudo apt install -y rustc cargo
448,I can't install ruby,sudo apt install -y ruby-full
449,permission denied installing php and modules,sudo apt install -y php php-fpm php-mysql
450,won't let me install the firewall package,sudo apt install -y ufw
451,I can't reload the firewall rules,sudo ufw reload
452,trying to delete a firewall rule but access denied,sudo ufw delete allow 8080/tcp
453,won't let me allow traffic from a specific IP,sudo ufw allow from 192.168.1.100
454,permission denied setting default deny policy,sudo ufw default deny incoming
455,I can't save iptables rules,sudo iptables-save | sudo tee /etc/iptables/rules.v4
456,won't let me list current iptables rules,sudo iptables -L -n -v
457,I get permission denied checking nftables,sudo nft list ruleset
458,trying to mount a samba share but access denied,"sudo mount -t cifs //fileserver/docs /mnt/docs -o username=alice,uid=$(id -u),gid=$(id -g)"
459,won't let me mount an nfs share,sudo mount -t nfs 192.168.1.200:/exports/data /mnt/data
460,I can't remount the root filesystem as writable,"sudo mount -o remount,rw /"
461,permission denied trying to add a swap partition,sudo swapon /dev/sda3
462,won't let me disable swap,sudo swapoff -a
463,I can't resize a filesystem on /dev/sdb1,sudo resize2fs /dev/sdb1
464,trying to view smart info on my disk but access denied,sudo smartctl -a /dev/sda
465,won't let me trim the ssd,sudo fstrim -av
466,I can't update the postgres password for another user,"sudo -u postgres psql -c ""ALTER USER alice WITH PASSWORD 'newpass';"""
467,permission denied running a command as the www-data user,sudo -u www-data php /var/www/html/cli.php
468,won't let me run a command as the redis user,sudo -u redis redis-cli
469,I can't list the home directories of all users,sudo ls /home
470,trying to reset my forgotten user password but no access,sudo passwd $USER
471,won't let me see when the password was last changed,sudo chage -l alice
472,I get permission denied setting password expiration,sudo chage -E 2026-12-31 alice
473,trying to view ssh authorized keys for root but access denied,sudo cat /root/.ssh/authorized_keys
474,won't let me copy my ssh key to root's authorized keys,cat ~/.ssh/id_ed25519.pub | sudo tee -a /root/.ssh/authorized_keys
475,I can't generate new ssh host keys,sudo ssh-keygen -A
476,permission denied trying to write to /var/spool/cron,sudo cp ~/mycron /var/spool/cron/crontabs/$USER && sudo chmod 600 /var/spool/cron/crontabs/$USER
477,won't let me delete files from /tmp owned by root,sudo find /tmp -user root -name 'session_*' -delete
478,I can't clean out old kernel packages,sudo apt autoremove --purge -y
479,permission denied trying to clean apt cache,sudo apt clean
480,won't let me hold a package version,sudo apt-mark hold nginx
481,I can't unhold a package,sudo apt-mark unhold nginx
482,trying to install certificates but no admin permission,sudo update-ca-certificates
483,won't let me copy a certificate to the system store,sudo cp ~/Downloads/company-ca.crt /usr/local/share/ca-certificates/ && sudo update-ca-certificates
484,I can't generate a self-signed certificate in /etc/ssl,sudo openssl req -x509 -nodes -days 365 -newkey rsa:4096 -keyout /etc/ssl/private/myapp.key -out /etc/ssl/certs/myapp.crt
485,permission denied trying to view a private ssl key,sudo cat /etc/ssl/private/server.key
486,won't let me set the system time manually,sudo date -s '2026-05-28 14:30:00'
487,I get permission denied trying to sync the hardware clock,sudo hwclock --systohc
488,trying to reboot the system but it says I need permission,sudo reboot
489,won't let me shutdown the system,sudo shutdown -h now
490,I can't schedule a shutdown in an hour,sudo shutdown -h +60
491,permission denied trying to cancel a scheduled shutdown,sudo shutdown -c
492,I can't put the system into suspend,sudo systemctl suspend
493,won't let me hibernate the laptop,sudo systemctl hibernate
494,I can't add my user to the www-data group,sudo usermod -aG www-data $USER
495,trying to add myself to the dialout group but access denied,sudo usermod -aG dialout $USER
496,permission denied giving alice access to the plugdev group,sudo usermod -aG plugdev alice
497,won't let me remove a user from a group,sudo gpasswd -d bob developers
498,I can't enable password authentication for ssh,sudo sed -i 's/^#\?PasswordAuthentication.*/PasswordAuthentication yes/' /etc/ssh/sshd_config && sudo systemctl restart sshd
499,won't let me disable root ssh login,sudo sed -i 's/^#\?PermitRootLogin.*/PermitRootLogin no/' /etc/ssh/sshd_config && sudo systemctl restart sshd
500,I can't change the ssh port,sudo sed -i 's/^#\?Port .*/Port 2222/' /etc/ssh/sshd_config && sudo systemctl restart sshd
501,permission denied trying to test the nginx config,sudo nginx -t
502,I can't enable a new apache site,sudo a2ensite blog.conf && sudo systemctl reload apache2
503,won't let me disable the default apache site,sudo a2dissite 000-default.conf && sudo systemctl reload apache2
504,trying to enable an apache module but no access,sudo a2enmod headers && sudo systemctl reload apache2
505,I can't tail two log files at once they are owned by root,sudo tail -f /var/log/nginx/access.log /var/log/nginx/error.log
506,won't let me write a value to /sys/class,echo 1 | sudo tee /sys/class/leds/input0::capslock/brightness
507,I get permission denied writing to /proc/sys,echo 1 | sudo tee /proc/sys/net/ipv4/ip_forward
508,trying to apply sysctl changes but access denied,sudo sysctl -p
509,won't let me set a kernel parameter at runtime,sudo sysctl -w net.core.somaxconn=1024
